bssid,lat,lon
200CC820B81A,51.22029098,6.785622566667
0CEEE635AE94,50.115181803703,8.556716814637
001A2B05D1EB,41.701189083812,2.8426801617
0019CB83583C,48.149125408,11.524598072
0896D7EFB341,50.922530593333,6.981815226667
64680C882F38,36.719505786896,-4.418888390064
A00BBAFA45CF,48.192334235589,11.372955816095
501CBF49224F,41.187640919259,-73.201715545185
4494FC9F3BA3,52.405307455496,5.295552557165
721B720BBD9B,48.847249320243,2.430351432413
F6EDA569D100,47.71047149,-122.32936202
109ADDA61CFD,48.171655944527,11.597920292103
50465DAEED0A,59.91810896,10.78023931
00195BBF185B,51.045036613941,3.713392317295
E4E0C5095BB3,59.93068342,10.74606636
C404154C5CD2,48.131099915,11.617135005
001A2B80F44B,54.690209614923,25.261053398115
8A252CE1CA39,52.510977146074,13.323549547955
7C4FB56CF046,50.136261770421,8.564446675053
48EE0C5D04D0,41.232161496,-73.053567828
7062B8132514,41.26149305375,-73.13777214
9CD643CA3CAE,24.159429073334,120.65581756644
6416F0794DB4,48.777644634247,2.222253084183
3C4711B770BB,52.3396025925,21.118545085
BC140113A448,39.989721060606,-0.034720606061
246511BE164C,48.126085582096,11.501641932188
C42795BFC494,51.237970373333,6.799382306667
105F06542C85,44.838893852,-93.298312532
903EABA70430,36.160765754667,-95.889551348667
001F1F2A1874,59.909448555,10.8134677425
0023F89AE674,50.0609559575,14.4392384275
24EC99E36D0C,47.265076618,11.396593798
00049655B1E0,59.95152133,10.76532747
30B5C25279CE,48.185256455131,11.465277671657
F8D1118DD76C,45.7742,21.2311
8803557B10B9,50.86418584,7.100566131667
E069958BADCC,52.056316313018,4.323573935823
54E6FCCF510E,48.972261596967,14.472615486885
001DAAA40B50,51.518958775559,-0.079145219643
BCAEC5C4106A,48.191152522204,16.368150688693
AC220B99FAA4,25.051796352491,121.537029412575
001F9FC68032,45.800645583794,15.93193871514
7431705DC474,48.865321666667,9.181581
C42795BB0185,51.480376175,7.506074865
2465115D9967,47.979969015,7.794654915
4CAC0A0AC683,48.702418598696,2.13441831409
2A6511BC6EEC,48.136737229477,11.553210925683
30469A7FDCE4,41.430129444444,2.188286666667
90F652868552,49.081582208,14.820675904
B8A386E9EB5D,45.508806131372,9.129830627775
3039F212C2E6,47.264216244221,11.38586461544
12A0F93703DB,51.240652469048,6.771217005238
D861944CF9AD,41.399405555556,2.159597222222
34CDBE497BAF,62.233578526875,25.7225610025
30469A7D0E69,55.59768923,12.99948087
5C571A9BD920,40.731731057167,-111.85388982296
081076004E6B,52.228559413925,20.964493760839
00122ABB074A,54.104973792822,22.937505232197
880355B74408,51.40651835,6.730915205
84A8E4F92A2A,48.164462973408,11.574397461723
0418D6DAF680,48.141853138159,11.571615131221
62184F17B0DA,60.194252923333,11.09848853
C8BE19062176,38.606108693079,-0.596487263535
F84F577C45B0,41.162654255,-73.235922628333
14CFE2E4B7B0,41.345136229286,-72.953835845714
BCF685AD6C47,45.377768968847,6.505881789976
9CC7A6B5E8E5,51.213944193333,6.80345595
B6ED184F3B3F,48.829625844955,2.356116771698
E0CB4E98E4B6,52.064090967178,4.330869019032
C0FFD40DF030,50.792373232,-1.080691548
2465115DB82D,53.626681566237,10.023951530456
D897BAB71D38,47.616940226667,-122.354672403333
28C68E6795E8,40.750426666923,-111.830567345385
100D7FDCF45C,36.177141953409,-95.901652739545
A4B1E95E0AF5,45.799335901625,15.95541950874
F02572DB93F1,48.166921458333,16.310438333333
52918F27878D,48.770926355,-122.4621798925
1883BF47A31F,48.164415272065,11.583664403755
6C504DC02949,36.075344579412,-95.883399857059
20E564CFCDA0,41.170950102778,-73.24655398537
100D7F617784,36.177105463415,-95.963694558374
3431C44891E1,48.118426486513,11.619035926008
C025062706C8,48.169956087734,11.578278156073
24DEC6153321,48.183291403203,11.531221223782
001E2A049212,50.757620773333,7.07078251
ECC88242A973,51.224975626667,6.778701415556
008C544F9CD4,54.710185491429,25.314324125714
04353BB9B3FD,49.786251322366,9.934291066602
34DBFD0A8040,47.047664166667,15.394816666667
140C76E504EC,45.77550745614,3.085564561404
2EA43C6D342B,36.152528322609,-95.989987198261
4494FCFD0808,48.109250839537,11.551295700382
4C09D42B8412,52.628020718694,4.770320802927
001D6A46CE14,48.86496797204,2.365619838238
586D8FB0E11B,53.546889983333,9.977385386667
9C80DF7570E6,51.213727911143,6.800845022286
001A2A43BF08,50.134336841193,8.302789422705
CE3540A541A9,41.338197463684,-72.971217838947
8C04FFF5FCA8,51.417974354286,7.080812698571
0A18D637C231,48.939475285571,-122.469132305381
9C9726432ECF,-34.04945214,151.051146093333
0017DFAA5740,-33.932718156,151.149244522
00077D897891,50.08584421,14.51258015
E840F25B4CA1,52.356199622154,4.890675544739
002719DDC494,51.771077542173,19.462308000587
00254B055787,57.696440557162,11.960062831626
762FB108AD42,48.830148875713,2.35439479351
C0250681F5F1,48.158847367357,11.579668415094
C86C873F590D,55.885278021853,38.450909514173
52338EE8EFD2,45.571180333333,2.903931555556
FAE903070BFD,41.185751415,-73.1697910525
000D671E5E41,41.103165257955,-74.008986102417
32CDA722BF7F,49.282831225,-123.109983975
CC5D4EED3062,48.14329481387,11.426145129236
C4A81D9169D1,50.102642925,14.411246955
00264DD60FD4,51.428237152222,6.786018841667
06A151E4EFB2,51.220011128182,6.79141892899
2CE6CC3232F8,48.093205082977,11.505888970035
328AAE771988,51.26957111,-0.60462449
5E9CDE88553B,48.833311200142,2.331571877003
5CD998097D0B,51.6200496,-0.049811341667
FA8FCA6D54D7,48.203452321654,11.464433849929
C02506A73632,53.869493901728,10.680073499679
0019709830DE,50.7979436405,4.336309041828
14ABF09966D0,40.7585439725,-111.865104865
BC140178408C,48.136584744623,11.609759101487
1CBDB9ADE76E,48.115315933534,11.600758286858
001C4A01C8E7,50.091421854596,8.455501333025
001570541630,45.62040955342,0.106423443687
743170AECA1A,52.367009997368,4.931896805763
B4E9B0327211,50.852975246305,4.354372077176
0026911BE35B,51.541469644289,-0.038165487349
6A1B5E27AE7C,51.445609923333,7.00646198
E4F4C6093E8E,65.012425109091,25.464249770909
00264D36D540,48.892691809197,8.670843787815
FC94E33F1B4F,48.172390555556,16.408516805556
C025067ED5A2,48.139530731674,11.592395383291
D8FEE34FA799,25.2850758,55.3284887
307ECB9E5FAC,43.11370079,5.95335264
74D02B872AC8,41.614643622,-93.722854482
0A180A3517E6,41.179764962667,-73.237257757111
621733989C01,43.293165564537,5.401357412338
F8D11179A3EC,50.114700166667,8.683444
246511C5E390,50.821625324,6.96742811
0896D74180C2,51.5165469515,7.463874574
E894F647D691,25.042285035,55.12931710125
58238C00A5D7,50.20273719,8.576789343333
A0CF5B0E3C61,52.508622205409,13.324728533405
80717A1E8EAF,52.51021432947,13.389968132055
647C3443CE74,48.174976818182,16.286853787879
001C28384D08,50.882931206667,7.061571833333
9072401028CE,48.135744749484,11.601979161071
F88E8536FDEF,42.875326618,-8.549447148
D42122DF62C3,47.800248068816,10.982331743321
38229DFA0900,45.483640968,9.17163171
001A2BAC83FA,41.405365066667,2.180286066667
D8FEE3EDE9E0,48.160062890395,11.425006571739
04537C5E33EF,48.188937085544,11.56514920002
788C540056DD,45.809316596625,16.013637672966
D8C7C8AF0412,51.41452661,-0.1796406975
928E17184070,52.100604542442,5.105081107423
12A096F93E39,48.125497876441,11.623346720661
2CB05DFA398C,50.809537116,-1.086902132
001F3F1C353A,53.141652115155,8.206473710015
30469A8A055E,67.856045026565,20.241912226193
4432C832B0B1,48.224640618,16.36713329
C0250628F942,48.178584248913,11.493651636916
04DAD2578121,48.843260209048,2.325809885238
3C1E040A2C34,24.9910595119,121.317693706602
001C4AA38CD7,50.11666758,8.680090715
A0E4CB324622,51.223629715,6.78596409
6C99890DA540,51.223045362222,6.824047437778
C0C1C03EFEDC,51.429247632623,5.486241281033
D4CA6D561201,48.144162622939,11.545729754202
507E5D673FC5,41.973757003333,2.798020673333
10FEED3B5789,51.070277662857,17.005244062857
C03F0EF394AB,39.459254041268,-0.370888036001
30918F84EAC9,47.611785901143,-122.345632685143
2465111B3962,50.168366231053,8.624421525263
001D19544B97,50.829274356365,4.346873760223
7C4FB5D2D4F4,51.46378579,6.83580705
88252CB0F181,52.265074955,10.54170974
0081D864488A,51.44084504625,-0.05247192125
849CA6531CA2,52.403358221054,5.290989875793
9C9726D02529,56.950188719,24.108340796
3CDFBD40EFE2,48.121259444444,16.26415
3846089F6EEC,50.055324998684,19.939266513102
0011F6A8EF11,62.242257114063,25.75414581625
3A31C46E3BA6,49.794433640993,9.916390807537
0013C8E6B54F,46.166273639537,9.427578239702
A4B1E9538460,45.803944062442,15.929966077209
000B6B3E6153,54.678781751262,25.284641518223
F0921CF96290,45.495147185926,9.135142774444
002275097A78,52.502709128894,-1.443520928733
94B40FB67981,52.634538412094,4.742462038994
404A0316B1B4,25.048113316298,121.536727580242
1883BF8475ED,51.21583391386,6.797469314737
002624881723,45.810552986339,15.994882330298
7071BCB615EE,39.465099863455,-0.372798775233
C0250647B123,50.056969821452,8.2556194067
001F1FCE2EA8,48.161395322581,16.277281505376
001505389E47,44.912574285,-92.98363164
6C3BE5492A42,51.441055356897,7.036004738966
849CA6C0FE84,52.392548918724,5.281257033348
000B0E5F8646,48.218073663973,12.412316396646
841B5E54279E,48.16016416,11.41643539
4432C8346212,48.159273022857,11.570644097857
38229D72975A,48.287648934167,16.415264421667
20B399843F08,49.1876435,16.62093998
0019708C9C70,50.845846851852,4.350377222222
140C76ECCD8C,48.73269428,2.44686945
004F810777E3,45.7835848325,15.901897374111
34DBFDBE2CF3,50.81813403,8.773604282
90C7924ED3A0,48.894054893333,-122.442478686667
BC0543AD138F,48.180733476,11.571382332
5C353B49C761,50.824975,4.238508333333
D02DB31770C8,48.182035083333,16.318913333333
C29FDB8B76DA,54.681906926859,25.286425193932
70723CA56151,48.191992333333,16.274958666667
743170AD0127,48.107356938475,11.51123138501
88252CB39459,53.582013845442,10.056053996086
001C28681567,50.821751825,6.978813865
90F652F8796E,17.935597673333,102.624084596667
9C80DF7E3257,50.644044316,7.223618538
1883BFC0A595,52.404301935121,5.299229904225
C46E1F4057E5,50.059964074074,8.523109444444
CC5D4EFDCB4A,55.843282209244,38.406227175146
EC8A4C9C09E5,41.441741458333,2.229518958333
00230819B056,48.136557603098,11.494267743792
000CF670FA48,52.37402971,4.875751235
0071C2B47FE9,48.779814624783,-122.499296116522
F4EC38D024A4,48.219097222222,16.368439444444
001CDF04DF3A,59.90727753,10.61723507
7C4CA58D4B2D,50.950905115,-1.452337945
001801F7FB14,40.131573640974,-75.112727852538
647C349758E6,47.256438545,11.389524925
404D8E944048,50.088876515,8.635928401667
001DA2869122,48.7241943175,9.121832515
00227560103C,45.775396865,21.301576555
06A0571E22AA,50.734589813846,7.09894492
4C09D419CA06,50.81308431,7.159535683333
0016B61BEC67,40.811108350754,-73.957463800907
001E2A5A9134,50.130299012963,8.672171331852
C0250619DFFF,48.161162978,11.331153014
D4684DBD8D88,52.373389814477,4.892702950252
2C5D935218E8,24.801485035568,120.97169768298
C03F0E350FDC,47.552480555556,7.591233333333
88252CCFF03D,48.1257114875,11.56890406
001D73555159,60.995472775216,24.462987312037
E8DE2775AEF9,-25.339613786667,-57.584705154667
0024D469EF76,48.885512184352,2.294273350853
246511DA5F59,48.131588456667,11.567922893333
404A0317DDEE,25.013373834081,121.309437789023
A205431220D9,48.130533705,11.5604698025
001CF0C488FE,53.67407951519,10.001897270165
00197072E022,50.874643352366,4.408833276578
3CD92B933580,52.062338143587,5.179773420095
5067F088E39B,45.370250631929,6.580362819016
20256477C3AD,41.440815416667,2.19196625
0024170BF6C8,45.797369715292,15.937546722125
00147FA4F311,51.498195522417,-0.063710622122
30B5C20A6A7A,53.04482144808,22.368553179637
6466B3C3E8C2,24.96788166043,121.246154082134
DC9FDB387A28,41.965837759474,2.781141456667
DCFB021A3771,24.996351473965,121.316227158532
E05FB90C8F56,53.553473601163,9.990560868837
001F45491108,48.179025425319,11.536424074676
4432C82F88C6,51.46336831,7.04071909
849CA6490E98,48.153858336298,11.585206561648
849CA6B59B5D,48.107931169108,11.600721784474
24651117F0C6,50.196808185714,8.588812025714
C83A35185D70,24.958098779898,121.236535920762
BCEE7BF4DE20,48.156429833333,16.322312833333
002586BD60B8,44.39236827,11.8327853625
7CD1C3CD17DE,50.9255376675,6.93789682
001B5311C3B1,45.802235347219,16.005807663314
909F336D2266,37.374366216667,127.103100436667
1CAA077BDA87,47.88976373375,-122.25828230625
2465111F9BFE,50.697277638836,7.195836828303
8037735E1BE8,50.78953909,-1.058224655
5C338EEB6887,45.454125198351,6.561642029875
02231401CC02,50.830669105053,4.328420162201
306023A06CA0,36.128529347297,-95.944903324865
F4CAE5977054,48.90090424,2.36206768
F83DFF9F2481,48.140335467892,11.599826158589
204E7F79D19C,47.505133823529,7.620413431373
008EF2C68CCA,41.400243425926,2.164025833333
84A8E4F4C78C,51.21747885,6.819658046667
849CA66E610D,47.99323385,7.83221169
0024FE063900,49.86897106,8.347980536667
B4750EEEDF35,51.19197023,6.794440395
7431701BAB55,50.645624260588,7.222752725294
3A418C1F8067,48.862604285714,2.413561898571
7E4FB56BD319,48.083187001427,11.496758495475
002624BBD0D3,45.808671275234,16.001950656867
02264D174511,51.411667336429,6.984505432857
0011090CFBB7,48.417010959238,15.60980675742
2469A59A4803,48.110596994816,11.534642777361
BC0543B81DCA,53.892995417117,10.688093304634
4018B18B7D6B,59.3223036325,18.07184826
801F02C1DBDC,48.424146228936,15.219351039268
6416F0B44128,48.167196388889,16.290164027778
84248D53B691,57.707040522587,11.968784378899
A0D3C1B74015,48.186126856667,11.55173356
000CF6F244EC,50.722361512564,7.107452935641
B0C2874E5D81,30.2485519275,-97.7366500375
687F741BE348,57.387567758559,21.557428836822
202564626602,48.9201792,-122.342785412
00227508CDF4,48.803791235714,-122.50119636
28C68E84BC27,50.857754154,13.079831809333
92356EF66AC9,46.138959160474,9.38071536632
507E5D8DB918,52.649057790298,6.21529737574
001A4F234AF3,49.098355633436,8.113652036337
90EF687FA066,50.716839318889,7.127811293333
C025062D3976,50.93918213,6.958128935455
BC05431737F3,50.179412274286,8.603109332143
909F334CB990,37.784115576,126.688794196
1230421B83DA,48.151576756667,11.536962148333
0021296FB41A,25.265487385455,55.297191249545
BC1401FDCBE8,48.164083291429,11.487840995714
98FC1190B50C,40.748999749913,-111.871989474577
001C4A44C62D,47.659609340774,11.36668955285
FC8E7EE6186D,59.93550709,10.7621461375
786A89DA8F18,48.003830989509,9.652607980521
001A4F998624,48.893738687037,8.692637085914
002308AFDC1B,50.999554976923,6.911805554359
D07AB5D2EB20,48.173095814815,16.278840345679
001C4AA26D31,53.548651102962,9.959536720647
C80E14450F65,51.2149179,6.79325324
001C4A023FA9,50.631116561667,7.056416859259
